9.278557,-64.091013,-76.761592,-38.380796
9.298597,-59.134491,-80.641875,-40.320938
9.318637,-53.943655,-84.202625,-42.101313
9.338677,-48.539075,-87.429733,-43.714867
9.358717,-42.942164,-90.310412,-45.155206
9.378758,-37.175101,-92.833248,-46.416624
9.398798,-31.260736,-94.988243,-47.494122
9.418838,-25.222505,-96.766860,-48.383430
9.438878,-19.084333,-98.162051,-49.081025
9.458918,-12.870541,-99.168287,-49.584144
9.478958,-6.605752,-99.781582,-49.890791
9.498998,-0.314788,-99.999505,-49.999752
9.519038,5.977423,-99.821192,-49.910596
9.539078,12.245949,-99.247351,-49.623676
9.559118,18.465952,-98.280255,-49.140128
9.579158,24.612787,-96.923737,-48.461868
9.599198,30.662096,-95.183170,-47.591585
9.619238,36.589911,-93.065452,-46.532726
9.639279,42.372743,-90.578975,-45.289487
9.659319,47.987678,-87.733590,-43.866795
9.679359,53.412468,-84.540571,-42.270286
9.699399,58.625619,-81.012572,-40.506286
9.719439,63.606473,-77.163571,-38.581785
9.739479,68.335294,-73.008819,-36.504409
9.759519,72.793345,-68.564779,-34.282389
9.779559,76.962963,-63.849059,-31.924530
9.799599,80.827624,-58.880346,-29.440173
9.819639,84.372016,-53.678328,-26.839164
9.839679,87.582095,-48.263615,-24.131808
9.859719,90.445142,-42.657665,-21.328832
9.879760,92.949810,-36.882689,-18.441344
9.899800,95.086178,-30.961570,-15.480785
9.919840,96.845778,-24.917769,-12.458885
9.939880,98.221640,-18.775236,-9.387618
9.959920,99.208311,-12.558307,-6.279154
9.979960,99.801881,-6.291619,-3.145809
10.000000,100.000000,-0.000000,-0.000000
